"ZipCode","MedianIncome"
"56449","55875"
"56450","39141"
"56452","46938"
"56453","49167"
"56455","48750"
"56456","24167"
"56458","42083"
"56461","51458"
"56464","40948"
"56465","46700"
"56466","42417"
"56467","47350"
"56468","61854"
"56469","46125"
"56470","45168"
"56472","50685"
"56473","54298"
"56474","45632"
"56475","48587"
"56477","40119"
"56479","39835"
"56481","42649"
"56482","38344"
"56484","42974"
"56501","52268"
"56510","45057"
"56511","59375"
"56514","59565"
"56515","51731"
"56516","41607"
"56517","56000"
"56518","47188"
"56519","53333"
"56520","48766"
"56521","50000"
"56522","53125"
"56523","49375"
"56524","48125"
"56525","65625"
"56527","41938"
"56528","51971"
"56529","45753"
"56531","49276"
"56533","48125"
"56534","51000"
"56535","50982"
"56536","62500"
"56537","49280"
"56540","40893"
"56541","54167"
"56542","44007"
"56543","57083"
"56544","52587"
"56545","53864"
"56546","62500"
"56547","75000"
"56548","43125"
"56549","63591"
"56550","53250"
"56551","44688"
"56552","52500"
"56553","51042"
"56554","60430"
"56556","38750"
"56557","38516"
"56560","53139"
"56565","56250"
"56566","30521"
"56567","49271"
"56568","29167"
"56569","36761"
"56570","52292"
"56571","49514"
"56572","49727"
"56573","57331"
"56574","62708"
"56575","35547"
"56576","48542"
"56577","101042"
"56578","56563"
"56579","51579"
"56580","68500"
"56581","39583"
"56583","67500"
"56584","45667"
"56585","45357"
"56586","61923"
"56587","52841"
"56588","47813"
"56589","40341"
"56590","57125"
"56591","25000"
"56592","41591"
"56593","21875"
"56594","65729"
"56601","47772"
"56621","42173"
"56623","42540"
"56626","28611"
"56627","27794"
"56628","39821"
"56629","61250"
"56630","43065"
"56633","37059"
"56634","49432"
"56636","43591"
"56637","40179"
"56639","33274"
"56641","43333"
"56644","43571"
"56646","47500"
"56647","53056"
"56649","43333"
"56650","40417"
"56651","40250"
"56652","45833"
"56653","41445"
"56654","28977"
"56655","41010"
"56657","56477"
"56658","-"
"56659","52500"
"56660","40288"
"56661","43542"
"56662","40000"
"56663","34792"
"56666","14844"
"56667","50000"
"56668","50000"
"56669","33214"
"56670","29750"
"56671","29115"
"56672","39125"
"56673","50865"
"56676","50139"
"56678","46202"
"56680","34375"
"56681","41667"
"56683","56875"
"56684","40417"
"56685","21250"
"56686","51288"
"56687","78750"
"56688","38125"
"56701","47855"
"56710","53333"
"56711","-"
"56713","49875"
"56714","44556"
"56715","45250"
"56716","51288"
"56720","34375"
"56721","54440"
"56722","57500"
"56723","73269"
"56724","41875"
"56725","50380"
"56726","53333"
"56727","51563"
"56728","57143"
"56729","41719"
"56731","55625"
"56732","41500"
"56733","61667"
"56734","40833"
"56735","47500"
"56736","52917"
"56737","44219"
"56738","56458"
"56741","-"
"56742","40139"
"56744","63750"
"56748","50341"
"56750","54904"
"56751","57500"
"56754","53036"
"56755","50000"
"56756","54048"
"56757","58125"
"56758","47000"
"56759","59750"
"56760","49464"
"56761","50750"
"56762","55081"
"56763","48182"
"57001","53594"
"57002","54125"
"57003","73438"
"57004","60042"
"57005","72600"
"57006","43330"
"57010","71458"
"57012","60625"
"57013","54087"
"57014","47391"
"57015","72000"
"57016","61518"
"57017","62512"
"57018","63447"
"57020","80909"
"57021","83105"
"57022","60140"
"57024","46250"
"57025","51481"
"57026","61786"
"57027","45000"
"57028","46188"
"57029","44484"
"57030","79922"
"57031","57885"
"57032","77528"
"57033","70156"
"57034","62016"
"57035","63013"
"57036","49479"
"57037","48942"
"57038","71375"
"57039","59803"
"57040","46250"
"57041","71359"
"57042","44798"
"57043","47692"
"57045","34609"
"57046","53750"
"57047","41750"
"57048","62375"
"57049","75526"
"57050","46250"
"57051","57500"
"57052","43571"
"57053","52925"
"57054","50179"
"57055","78365"
"57057","86250"
"57058","57632"
"57059","45278"
"57061","54107"
"57062","35750"
"57063","36136"
"57064","76152"
"57065","48875"
"57066","42768"
"57067","53500"
"57068","71033"
"57069","32694"
"57070","37969"
"57071","62195"
"57072","57604"
"57073","50938"
"57075","71563"
"57076","53583"
"57077","66667"
"57078","48204"
"57103","53140"
"57104","35710"
"57105","52517"
"57106","58061"
"57107","56875"
"57108","88734"
"57110","65815"
"57117","-"
"57197","-"
"57201","47324"
"57212","54405"
"57213","58056"
"57214","51667"
"57216","63667"
"57217","58000"
"57218","67813"
"57219","47083"
"57220","57188"
"57221","47500"
"57223","61333"
"57224","50000"
"57225","46250"
"57226","54458"
"57227","65938"
"57231","52067"
"57232","48438"
"57233","45625"
"57234","53651"
"57235","58500"
"57236","100750"
"57237","36719"
"57238","60208"
"57239","55625"
"57241","53375"
"57242","91250"
"57243","57917"
"57245","77500"
"57246","68125"
"57247","80278"
"57248","60284"
"57249","55417"
"57251","37708"
"57252","49145"
"57255","44500"
"57256","34688"
"57257","42750"
"57258","43438"
"57259","58750"
"57260","61346"
"57261","27500"
"57262","40127"
"57263","41875"
"57264","36250"
"57265","42273"
"57266","50000"
"57268","46771"
"57269","55268"
"57270","37917"
"57271","41688"
"57272","45417"
"57273","36333"
"57274","36337"
"57276","58036"
"57278","42857"
"57279","46944"
"57301","49517"
"57311","63750"
"57312","43125"
"57313","44607"
"57314","54737"
"57315","57188"
"57317","33828"
"57319","53657"
"57321","42500"
"57322","54167"
"57323","31964"
"57324","64239"
"57325","50987"
"57328","54773"
"57329","41875"
"57330","45625"
"57331","78750"
"57332","57917"
"57334","56042"
"57335","30278"
"57337","56458"
"57339","31293"
"57340","52708"
"57341","31842"
"57342","37083"
"57344","68438"
"57345","53095"
"57346","40000"
"57348","57500"
"57349","51111"
"57350","42705"
"57353","46897"
"57355","42625"
"57356","31250"
"57358","49063"
"57359","47578"
"57361","29063"
"57362","42714"
"57363","58173"
"57364","8750"
"57365","52083"
"57366","46250"
"57367","63125"
"57368","50089"
"57369","46250"
"57370","48828"
"57371","36250"
"57373","70000"
"57374","36563"
"57375","48810"
"57376","39688"
"57379","39063"
"57380","36696"
"57381","35208"
"57382","52679"
"57383","39417"
"57384","54464"
"57385","46574"
"57386","73750"
"57401","51473"
"57420","47917"
"57421","28625"
"57422","38092"
"57424","63523"
"57426","45938"
"57427","71026"
"57428","58750"
"57429","42500"
"57430","56719"
"57432","67250"
"57433","47955"
"57434","43125"
"57435","39000"
"57436","54375"
"57437","34659"
"57438","41033"
"57439","-"
"57440","53438"
"57441","50536"
"57442","49091"
"57445","67232"
"57446","44167"
"57448","35833"
"57449","32273"
"57450","41667"
"57451","61282"
"57452","39167"
"57454","57500"
"57455","37917"
"57456","35417"
"57457","104167"
"57460","60000"
"57461","64375"
"57465","81250"
"57466","55481"
"57467","46875"
"57468","57750"
"57469","40237"
"57470","30000"
"57471","45781"
"57472","47667"
"57473","42917"
"57474","55625"
"57475","24688"
"57476","51528"
"57477","59500"
"57479","70938"
"57481","62500"
"57501","58200"
"57520","50500"
"57521","45703"
"57522","58523"
"57523","40000"
"57528","44321"
"57529","40250"
"57531","49219"
"57532","59952"
"57533","35119"
"57534","26940"
"57536","32000"
"57537","55385"
"57538","38750"
"57540","51875"
"57541","17417"
"57543","51136"
"57544","39875"
"57547","68214"
"57548","35729"
"57551","37375"
"57552","37500"
"57553","69038"
"57555","33795"
"57559","36397"
"57560","44375"
"57562","47500"
"57563","23421"
"57564","70132"
"57566","18516"
"57567","41602"
"57568","54327"
"57569","63750"
"57570","33269"
"57571","46250"
"57572","29375"
"57574","43750"
"57576","50294"
"57577","44531"
"57579","33281"
"57580","36462"
"57584","65250"
"57585","45417"
"57601","41546"
"57620","47708"
"57621","13214"
"57622","12250"
"57623","45078"
"57625","30563"
"57626","48250"
"57630","35714"
"57631","54375"
"57632","41250"
"57633","56875"
"57634","44688"
"57636","30750"
"57638","37679"
"57639","19044"
"57640","50096"
"57641","44583"
"57642","30403"
"57644","53125"
"57645","40833"
"57646","35694"
"57648","32283"
"57649","58889"
"57650","43333"
"57651","56375"
"57652","25577"
"57656","46042"
"57657","79375"
"57658","25833"
"57660","36563"
"57661","31731"
"57701","39598"
"57702","67758"
"57703","54973"
"57706","40811"
"57714","23533"
"57716","49097"
"57717","41031"
"57718","61101"
"57719","49073"
"57720","44554"
"57722","58583"
"57724","43750"
"57725","46833"
"57730","44792"
"57732","51550"
"57735","34375"
"57738","35000"
"57741","-"
"57744","55850"
"57745","58250"
"57747","49010"
"57748","38958"
"57750","39688"
"57751","44625"
"57752","28365"
"57754","41447"
"57755","52083"
"57756","17353"
"57758","69375"
"57759","59500"
"57760","43250"
"57761","54219"
"57762","40500"
"57763","56875"
"57764","22500"
"57766","63611"
"57767","84583"
"57769","63175"
"57770","29239"
"57772","25234"
"57773","65313"
"57775","70179"
"57776","-"
"57779","49896"
"57780","97083"
"57782","21250"
"57783","43434"
"57785","44602"
"57787","37303"
"57788","37500"
"57790","49034"
"57791","90078"
"57792","101389"
"57793","54333"
"57794","23173"
"57799","-"
"58001","100833"
"58002","-"
"58004","74375"
"58005","80625"
"58006","58214"
"58007","65156"
"58008","72500"
"58009","-"
"58011","55000"
"58012","65859"
"58013","53750"
"58015","71667"
"58016","56429"
"58017","50573"
"58018","96389"
"58021","60000"
"58027","47039"
"58029","70417"
"58030","56875"
"58031","51705"
"58032","48438"
"58033","73333"
"58035","49750"
"58036","70750"
"58038","75417"
"58040","66923"
"58041","60170"
"58042","88438"
"58043","44375"
"58045","55219"
"58046","58333"
"58047","89458"
"58048","66818"
"58049","50750"
"58051","82386"
"58052","74271"
"58053","48182"
"58054","53992"
"58056","78250"
"58057","71875"
"58058","60556"
"58059","68750"
"58060","58125"
"58061","66250"
"58062","41875"
"58063","42321"
"58064","65909"
"58065","41250"
"58067","52917"
"58068","62188"
"58069","50625"
"58071","50469"
"58072","53655"
"58075","53324"
"58076","-"
"58077","70357"
"58078","69383"
"58079","74028"
"58081","55000"
"58102","41554"
"58103","42616"
"58104","66172"
"58105","-"
"58201","49018"
"58202","-"
"58203","37353"
"58204","39492"
"58205","-"
"58210","53393"
"58212","49844"
"58214","70500"
"58216","65625"
"58218","69250"
"58219","64500"
"58220","51656"
"58222","58500"
"58223","73603"
"58224","55250"
"58225","54583"
"58227","64063"
"58228","57250"
"58229","56250"
"58230","49813"
"58231","59583"
"58233","71667"
"58235","47750"
"58237","47873"
"58238","42273"
"58239","125268"
"58240","46250"
"58241","46771"
"58243","53542"
"58244","64375"
"58249","64375"
"58250","54375"
"58251","52411"
"58254","47917"
"58256","73000"
"58257","47422"
"58258","62500"
"58259","52969"
"58260","76111"
"58261","61625"
"58262","42500"
"58265","49135"
"58266","39821"
"58267","44063"
"58269","47500"
"58270","42316"
"58271","73462"
"58272","44167"
"58273","36500"
"58274","62500"
"58275","59500"
"58276","53409"
"58277","37500"
"58278","91875"
"58281","39236"
"58282","35586"
"58301","45404"
"58311","100156"
"58316","27214"
"58317","68977"
"58318","50717"
"58321","48750"
"58323","91875"
"58324","53021"
"58325","52500"
"58327","56375"
"58329","25304"
"58330","54583"
"58331","57188"
"58332","32292"
"58335","23563"
"58338","100000"
"58339","84375"
"58341","40817"
"58343","25208"
"58344","53393"
"58345","50481"
"58346","49688"
"58348","41667"
"58351","44922"
"58352","57143"
"58353","82500"
"58355","91875"
"58356","47188"
"58357","37500"
"58361","58214"
"58362","-"
"58363","75000"
"58365","61563"
"58366","55577"
"58367","41417"
"58368","41357"
"58369","34211"
"58370","37500"
"58372","58125"
"58374","44250"
"58377","65583"
"58379","32143"
"58380","43250"
"58381","60673"
"58382","52375"
"58384","46250"
"58385","46250"
"58386","62813"
"58401","49515"
"58402","-"
"58405","-"
"58413","33125"
"58415","85417"
"58416","38500"
"58418","55000"
"58420","102917"
"58421","56518"
"58422","44712"
"58423","66250"
"58424","43750"
"58425","55785"
"58426","80536"
"58428","61090"
"58429","56786"
"58430","37188"
"58431","63958"
"58433","53958"
"58436","44688"
"58438","53500"
"58439","75625"
"58440","52917"
"58441","36875"
"58442","42857"
"58443","47708"
"58444","51071"
"58445","69000"
"58448","46500"
"58451","63958"
"58452","-"
"58454","34844"
"58455","61875"
"58456","41705"
"58458","54038"
"58460","46591"
"58461","61667"
"58463","46736"
"58464","48750"
"58466","75278"
"58467","57188"
"58472","58563"
"58474","55183"
"58475","68750"
"58476","57500"
"58477","40909"
"58478","60000"
"58479","48125"
"58480","61719"
"58481","67750"
"58482","53150"
"58483","47813"
"58484","43500"
"58486","46964"
"58487","52250"
"58488","41719"
"58490","53500"
"58492","59000"
"58494","43523"
"58495","43750"
"58496","80750"
"58497","64327"
"58501","57549"
"58503","77425"
"58504","58012"
"58505","-"
"58520","35781"
"58521","72500"
"58523","64639"
"58524","16250"
"58528","22778"
"58529","44886"
"58530","56477"
"58531","59688"
"58532","52188"
"58533","36750"
"58535","61932"
"58538","42734"
"58540","48233"
"58541","50250"
"58542","53438"
"58544","40000"
"58545","74441"
"58549","52292"
"58552","38088"
"58554","59908"
"58558","82619"
"58559","55000"
"58560","44107"
"58561","51429"
"58562","52083"
"58563","56420"
"58564","66429"
"58565","47500"
"58566","67500"
"58568","44375"
"58569","58594"
"58570","66827"
"58571","65469"
"58572","50208"
"58573","43571"
"58575","41875"
"58576","52500"
"58577","66008"
"58579","63929"
"58580","52000"
"58581","32750"
"58601","70886"
"58620","84375"
"58621","36553"
"58622","64491"
"58623","60980"
"58625","51250"
"58626","58571"
"58627","53906"
"58630","62083"
"58631","47574"
"58632","38125"
"58634","67500"
"58636","51369"
"58638","55000"
"58639","48487"
"58640","78839"
"58641","34063"
"58642","100250"
"58643","39688"
"58645","59167"
"58646","47692"
"58647","57083"
"58649","44531"
"58650","58750"
"58651","77045"
"58652","52857"
"58653","71429"
"58654","66250"
"58655","73750"
"58656","50972"
"58701","59167"
"58702","-"
"58703","60901"
"58704","40855"
"58705","-"
"58707","-"
"58710","58571"
"58711","77188"
"58712","27250"
"58713","53125"
"58716","50250"
"58718","73333"
"58721","59821"
"58722","76481"
"58723","35208"
"58725","64167"
"58727","43438"
"58730","56023"
"58731","62969"
"58733","79167"
"58734","67500"
"58735","44375"
"58736","37500"
"58737","50000"
"58740","61875"
"58741","49712"
"58744","53750"
"58746","56445"
"58748","75833"
"58750","70250"
"58752","86250"
"58755","24643"
"58756","40250"
"58757","36985"
"58758","61719"
"58759","59375"
"58760","41250"
"58761","64542"
"58762","61875"
"58763","56406"
"58765","70000"
"58768","71250"
"58769","45893"
"58770","63472"
"58771","75093"
"58772","47917"
"58773","61042"
"58775","48828"
"58776","82292"
"58778","71250"
"58779","63333"
"58781","69531"
"58782","56094"
"58783","55380"
"58784","67736"
"58785","74333"
"58787","43750"
"58788","52361"
"58789","41667"
"58790","55208"
"58792","47188"
"58793","52727"
"58794","42000"
"58795","126250"
"58801","86354"
"58830","96250"
"58831","64625"
"58833","46250"
"58835","104028"
"58838","71250"
"58843","74375"
"58844","55000"
"58845","52083"
"58847","96200"
"58849","64708"
"58852","61500"
"58853","42292"
"58854","72500"
"58856","88036"
"59001","48295"
"59002","34792"
"59003","53281"
"59006","40170"
"59007","38750"
"59008","29167"
"59010","48295"
"59011","51000"
"59012","43036"
"59013","56786"
"59014","50667"
"59015","53250"
"59016","40500"
"59018","34444"
"59019","55152"
"59020","54167"
"59022","49926"
"59024","37500"
"59025","34792"
"59026","50833"
"59027","38388"
"59028","60500"
"59029","43750"
"59030","47222"
"59031","29063"
"59032","34297"
"59033","44688"
"59034","44923"
"59035","22500"
"59036","33448"
"59037","59286"
"59038","38523"
"59039","36875"
"59041","46556"
"59043","27353"
"59044","53931"
"59046","38162"
"59047","42524"
"59050","49688"
"59052","78333"
"59053","39643"
"59054","40156"
"59055","100313"
"59057","48750"
"59058","81250"
"59059","49306"
"59061","58750"
"59062","177031"
"59063","63750"
"59064","105804"
"59065","48906"
"59066","33625"
"59067","62321"
"59068","50938"
"59069","56250"
"59070","44615"
"59071","81406"
"59072","44226"
"59074","47596"
"59075","30750"
"59076","41667"
"59077","63438"
"59078","34063"
"59079","64947"
"59081","-"
"59082","26944"
"59085","36250"
"59086","49479"
"59087","39167"
"59088","50417"
"59089","44750"
"59101","41834"
"59102","50928"
"59105","57049"
"59106","82198"
"59201","42995"
"59211","75250"
"59212","62813"
"59213","34444"
"59214","60000"
"59215","40966"
"59217","31250"
"59218","51083"
"59219","73438"
"59221","50265"
"59222","51094"
"59223","60833"
"59225","35417"
"59226","41563"
"59230","52727"
"59231","35761"
"59240","48750"
"59241","39688"
"59242","67083"
"59243","73333"
"59244","52500"
"59247","51375"
"59248","48611"
"59250","31750"
"59252","30000"
"59253","46923"
"59254","44875"
"59255","24094"
"59256","60962"
"59257","-"
"59258","44167"
"59259","49375"
"59260","66667"
"59261","45813"
"59262","56979"
"59263","48618"
"59270","65554"
"59274","49583"
"59275","36875"
"59276","-"
"59301","46504"
"59311","41500"
"59312","66250"
"59313","51786"
"59314","82917"
"59315","46875"
"59317","43200"
"59318","45833"
"59322","56875"
"59323","80526"
"59324","44375"
"59326","33250"
"59327","48375"
"59330","50436"
"59332","50417"
"59333","53750"
"59336","53875"
"59337","43438"
"59338","30000"
"59339","35417"
"59343","45833"
"59344","37396"
"59347","59500"
"59349","41518"
"59351","24167"
"59353","39097"
"59354","66500"
"59401","39768"
"59404","55487"
"59405","41787"
"59410","41667"
"59411","22115"
"59412","60521"
"59414","24503"
"59416","61094"
"59417","27250"
"59418","60694"
"59419","52000"
"59420","72500"
"59421","49063"
"59422","38879"
"59424","54375"
"59425","42315"
"59427","40785"
"59430","48750"
"59432","41250"
"59433","46292"
"59434","37802"
"59436","49044"
"59440","58750"
"59441","22031"
"59442","49087"
"59443","39038"
"59444","38021"
"59446","31898"
"59447","43750"
"59448","25833"
"59450","52353"
"59451","63750"
"59452","44688"
"59453","31875"
"59454","27396"
"59456","36250"
"59457","42500"
"59460","38750"
"59461","-"
"59462","52917"
"59463","53583"
"59464","47813"
"59465","41875"
"59466","36500"
"59467","30938"
"59468","58194"
"59469","51875"
"59471","37500"
"59472","45903"
"59474","49295"
"59477","43571"
"59479","45735"
"59480","63333"
"59482","53068"
"59483","65729"
"59484","76250"
"59485","88409"
"59486","41176"
"59487","50037"
"59489","39375"
"59501","44896"
"59520","41364"
"59521","34358"
"59522","43750"
"59523","43450"
"59524","30104"
"59525","39250"
"59526","31964"
"59527","26875"
"59528","43889"
"59529","78250"
"59530","42083"
"59531","47000"
"59532","35714"
"59535","31875"
"59537","128269"
"59538","37115"
"59540","42500"
"59542","33056"
"59544","46250"
"59545","36500"
"59546","23750"
"59547","41667"
"59601","50941"
"59602","65109"
"59631","35000"
"59632","42386"
"59633","68333"
"59634","86983"
"59635","58094"
"59636","-"
"59638","85052"
"59639","35143"
"59640","47273"
"59642","20000"
"59643","40890"
"59644","44778"
"59645","38281"
"59647","62269"
"59648","50000"
"59701","36854"
"59703","101065"
"59710","55179"
"59711","41918"
"59713","38542"
"59714","57602"
"59715","51109"
"59716","65810"
"59718","54196"
"59720","41442"
"59721","55509"
"59722","40332"
"59724","37083"
"59725","44250"
"59727","54821"
"59728","57000"
"59729","53000"
"59730","51786"
"59731","37083"
"59732","28750"
"59733","42917"
"59735","39286"
"59736","41563"
"59739","33750"
"59740","80104"
"59741","60051"
"59743","40000"
"59745","32917"
"59746","56250"
"59747","45000"
"59748","62500"
"59749","37260"
"59750","53036"
"59751","31184"
"59752","54311"
"59754","47361"
"59755","36250"
"59756","-"
"59758","42283"
"59759","47104"
"59760","40972"
"59761","42344"
"59762","35313"
"59801","36713"
"59802","39737"
"59803","61370"
"59804","52969"
"59808","55698"
"59820","40809"
"59821","41319"
"59823","45833"
"59824","39479"
"59825","53421"
"59826","41389"
"59827","17337"
"59828","36818"
"59829","35500"
"59830","28472"
"59831","22344"
"59832","41719"
"59833","68571"
"59834","69067"
"59837","38864"
"59840","32990"
"59841","35000"
"59842","54773"
"59843","31563"
"59844","40550"
"59845","25135"
"59846","53112"
"59847","62148"
"59848","19063"
"59851","46250"
"59853","38125"
"59854","43077"
"59855","22266"
"59856","34750"
"59858","50134"
"59859","35806"
"59860","37645"
"59863","21920"
"59864","37875"
"59865","36732"
"59866","24866"
"59867","-"
"59868","39265"
"59870","41000"
"59871","43750"
"59872","33625"
"59873","30223"
"59874","38472"
"59875","36379"
"59901","45163"
"59910","46060"
"59911","53659"
"59912","48627"
"59913","37969"
"59914","39375"
"59915","40333"
"59916","48750"
"59917","38025"
"59918","37188"
"59919","20573"
"59920","44052"
"59922","56833"
"59923","34908"
"59925","48214"
"59926","51250"
"59927","56071"
"59928","53281"
"59929","35938"
"59930","37742"
"59931","54444"
"59932","54917"
"59933","36250"
"59934","25781"
"59935","35873"
"59936","51111"
"59937","47927"
"60002","75928"
"60004","80760"
"60005","71352"
"60007","68559"
"60008","61645"
"60010","122789"
"60012","112461"
"60013","101051"
"60014","81537"
"60015","130140"
"60016","62194"
"60018","54817"
"60020","55431"
"60021","77986"
"60022","172539"
"60025","86417"
"60026","92230"
"60029","166667"
"60030","81055"
"60031","83500"
"60033","51732"
"60034","56000"
"60035","115372"
"60040","54176"
"60041","56583"
"60042","63792"
"60043","179922"
"60044","93849"
"60045","152658"
"60046","83104"
"60047","127561"
"60048","122704"
"60050","62942"
"60051","72418"
"60053","73939"
"60056","68874"
"60060","79283"
"60061","91426"
"60062","102594"
"60064","33009"
"60067","88349"
"60068","87626"
"60069","100833"
"60070","61756"
"60071","53511"
"60072","82500"
"60073","64393"
"60074","63214"
"60076","71677"
"60077","55198"
"60081","83750"
"60083","92094"
"60084","73473"
"60085","40907"
"60087","52220"
"60088","58500"
"60089","96804"
"60090","57543"
"60091","126471"
"60093","146696"
"60096","75255"
"60097","69611"
"60098","61140"
"60099","55098"
"60101","54726"
"60102","96568"
"60103","95350"
"60104","50667"
"60106","60584"
"60107","73081"
"60108","71695"
"60109","61000"
"60110","57919"
"60111","73095"
"60112","67219"
"60113","50729"
"60115","38583"
"60118","77329"
"60119","88924"
"60120","53031"
"60123","55143"
"60124","104034"
"60126","94148"
"60129","85250"
"60130","50749"
"60131","57269"
"60133","66593"
"60134","101437"
"60135","57451"
"60136","109489"
"60137","91017"
"60139","60896"
"60140","79141"
"60141","-"
"60142","80745"
"60143","77386"
"60144","64250"
"60145","82228"
"60146","56167"
"60148","72177"
"60150","55250"
"60151","63008"
"60152","64720"
"60153","43809"
"60154","67843"
"60155","53500"
"60156","83149"
"60157","85260"
"60160","45548"
"60162","52335"
"60163","64914"
"60164","59122"
"60165","37222"
"60169","70208"
"60171","44911"
"60172","77453"
"60173","68017"
"60174","79289"
"60175","123900"
"60176","45646"
"60177","86527"
"60178","64513"
"60180","46250"
"60181","68356"
"60184","149286"
"60185","72573"
"60187","86526"
"60188","76089"
"60189","89290"
"60190","98027"
"60191","62065"
"60192","118434"
"60193","75893"
"60194","71393"
"60195","67488"
"60201","67570"
"60202","70705"
"60203","105357"
"60301","68278"
"60302","75019"
"60304","86438"
"60305","108563"
"60401","60357"
"60402","53129"
"60403","48382"
"60404","90354"
"60406","38678"
"60407","53438"
"60408","60944"
"60409","39484"
"60410","89663"
"60411","41826"
"60415","47037"
"60416","62500"
"60417","68491"
"60419","46231"
"60420","61266"
"60421","72100"
"60422","98708"
"60423","95520"
"60424","59250"
"60425","52243"
"60426","26133"
"60428","34664"
"60429","48668"
"60430","69680"
"60431","80338"
"60432","36487"
"60433","44522"
"60435","53650"
"60436","46759"
"60437","37500"
"60438","49836"
"60439","90264"
"60440","69042"
"60441","73161"
"60442","77500"
"60443","61238"
"60444","69571"
"60445","59613"
"60446","66598"
"60447","82123"
"60448","96105"
"60449","78324"
"60450","61571"
"60451","93421"
"60452","70310"
"60453","57410"
"60455","51169"
"60456","48750"
"60457","57880"
"60458","51541"
"60459","56988"
"60460","54828"
"60461","91005"
"60462","78362"
"60463","76745"
"60464","72430"
"60465","53892"
"60466","48644"
"60467","90143"
"60468","74271"
"60469","41496"
"60470","57679"
"60471","54653"
"60472","22781"
"60473","65419"
"60474","58542"
"60475","41526"
"60476","46932"
"60477","68397"
"60478","60148"
"60479","76500"
"60480","71968"
"60481","58821"
"60482","50493"
"60484","47028"
"60487","91932"
"60490","107585"
"60491","91624"
"60501","48395"
"60502","105729"
"60503","112873"
"60504","71957"
"60505","42405"
"60506","56582"
"60510","92256"
"60511","67083"
"60512","63750"
"60513","76819"
"60514","98500"
"60515","81393"
"60516","87422"
"60517","77293"
"60518","51224"
"60519","-"
"60520","60848"
"60521","157212"
"60523","101184"
"60525","72993"
"60526","69974"
"60527","75863"
"60530","56667"
"60531","62768"
"60532","71962"
"60534","51000"
"60536","76875"
"60537","64821"
"60538","71707"
"60539","-"
"60540","102623"
"60541","79625"
"60542","81916"
"60543","94131"
"60544","69684"
"60545","57266"
"60546","70270"
"60548","58841"
"60549","60875"
"60550","52000"
"60551","70369"
"60552","72481"
"60553","62679"
"60554","107992"
"60555","78372"
"60556","68854"
"60557","-"
"60558","140361"
"60559","60901"
"60560","86546"
"60561","81408"
"60563","80674"
"60564","142508"
"60565","115931"
"60585","125449"
"60586","89049"
"60601","101250"
"60602","73971"
"60603","111125"
"60604","155750"
"60605","82777"
"60606","107819"
"60607","81042"
"60608","35112"
"60609","32379"
"60610","75700"
"60611","85074"
"60612","34614"
"60613","69032"
"60614","88256"
"60615","40196"
"60616","43554"
"60617","38825"
"60618","56763"
"60619","34153"
"60620","32557"
"60621","19190"
"60622","71019"
"60623","29075"
"60624","22835"
"60625","57252"
"60626","37109"
"60628","37038"
"60629","40095"
"60630","62859"
"60631","74186"
"60632","38196"
"60633","43452"
"60634","55324"
"60636","27080"
"60637","26997"
"60638","62927"
"60639","38686"
"60640","46423"
"60641","48786"
"60642","70188"
"60643","60315"
"60644","26299"
"60645","48877"
"60646","72086"
"60647","54400"
"60649","27723"
"60651","32494"
"60652","63905"
"60653","25343"
"60654","92106"
"60655","86598"
"60656","55831"
"60657","78796"
"60659","50237"
"60660","40835"
"60661","92521"
"60706","51420"
"60707","53394"
"60712","95680"
"60714","48543"
"60803","51553"
"60804","41882"
"60805","65744"
"60827","32747"
"60901","40325"
"60910","47500"
"60911","59943"
"60912","40000"
"60913","59693"
"60914","63152"
"60915","48066"
"60917","64792"
"60918","56761"
"60919","45000"
"60920","48393"
"60921","31065"
"60922","56953"
"60924","50147"
"60926","26786"
"60927","60227"
"60928","46023"
"60929","51452"
"60930","43409"
"60931","48750"
"60932","-"
"60933","54219"
"60934","52333"
"60935","75926"
"60936","43317"
"60938","45809"
"60940","69329"
"60941","62083"
"60942","39784"
"60945","43333"
"60946","61750"
"60948","64779"
"60949","34966"
"60950","62479"
"60951","63571"
"60952","42813"
"60953","51167"
"60954","53250"
"60955","46970"
"60957","49805"
"60958","25466"
"60959","52750"
"60960","46765"
"60961","56964"
"60962","41786"
"60963","46438"
"60964","56497"
"60966","38021"
"60968","76136"
"60969","120625"
"60970","40463"
"60973","55030"
"60974","39306"
"61001","50481"
"61006","54541"
"61007","61563"
"61008","56746"
"61010","71458"
"61011","87589"
"61012","53042"
"61013","54844"
"61014","55438"
"61015","39423"
"61016","62734"
"61018","64327"
"61019","61184"
"61020","63917"
"61021","53227"
"61024","58194"
"61025","61801"
"61027","-"
"61028","46217"
"61030","49527"
"61031","46563"
"61032","40810"
"61036","56520"
"61037","97375"
"61038","47019"
"61039","52321"
"61041","48750"
"61042","50833"
"61043","54167"
"61044","77938"
"61046","56349"
"61047","54554"
"61048","53359"
"61049","61806"
"61050","45250"
"61051","51667"
"61052","60658"
"61053","46473"
"61054","39543"
"61057","74286"
"61059","19643"
"61060","49716"
"61061","52531"
"61062","64183"
"61063","57415"
"61064","51528"
"61065","62111"
"61067","43389"
"61068","48239"
"61070","58611"
"61071","39858"
"61072","72903"
"61073","77705"
"61074","44347"
"61075","55000"
"61077","-"
"61078","46250"
"61079","41375"
"61080","58096"
